,0_WRIST_x,0_WRIST_y,0_THUMB_CMC_x,0_THUMB_CMC_y,0_THUMB_MCP_x,0_THUMB_MCP_y,0_THUMB_IP_x,0_THUMB_IP_y,0_THUMB_TIP_x,0_THUMB_TIP_y,0_INDEX_FINGER_MCP_x,0_INDEX_FINGER_MCP_y,0_INDEX_FINGER_PIP_x,0_INDEX_FINGER_PIP_y,0_INDEX_FINGER_DIP_x,0_INDEX_FINGER_DIP_y,0_INDEX_FINGER_TIP_x,0_INDEX_FINGER_TIP_y,0_MIDDLE_FINGER_MCP_x,0_MIDDLE_FINGER_MCP_y,0_MIDDLE_FINGER_PIP_x,0_MIDDLE_FINGER_PIP_y,0_MIDDLE_FINGER_DIP_x,0_MIDDLE_FINGER_DIP_y,0_MIDDLE_FINGER_TIP_x,0_MIDDLE_FINGER_TIP_y,0_RING_FINGER_MCP_x,0_RING_FINGER_MCP_y,0_RING_FINGER_PIP_x,0_RING_FINGER_PIP_y,0_RING_FINGER_DIP_x,0_RING_FINGER_DIP_y,0_RING_FINGER_TIP_x,0_RING_FINGER_TIP_y,0_PINKY_MCP_x,0_PINKY_MCP_y,0_PINKY_PIP_x,0_PINKY_PIP_y,0_PINKY_DIP_x,0_PINKY_DIP_y,0_PINKY_TIP_x,0_PINKY_TIP_y,label
66,0.0,0.0,-65.49053192138672,-27.15362548828125,-122.77114868164062,-88.90889167785645,-165.23239135742188,-138.08884620666504,-208.77197265625,-168.32751274108887,-83.90209197998047,-189.74178314208984,-110.17711639404295,-259.7106170654297,-128.1442642211914,-305.12743949890137,-141.60167694091797,-344.72256660461426,-37.08152770996094,-201.88741207122803,-39.752235412597656,-288.3094596862793,-41.30062103271485,-345.6987333297729,-43.24886322021485,-392.7688980102539,7.941169738769531,-192.06992626190183,16.78131103515625,-273.5375690460205,22.753677368164062,-325.8443212509155,26.31603240966797,-373.55149269104,50.85166931152344,-164.70457077026367,86.02424621582031,-211.1103916168213,108.466796875,-244.43889141082764,126.35955810546876,-277.2236394882202,0
67,0.0,0.0,-66.77665710449219,-27.023191452026367,-124.36046600341795,-89.09305572509766,-167.05581665039062,-138.74187469482422,-210.8127593994141,-169.3828010559082,-84.95792388916016,-190.1931524276733,-111.88518524169922,-261.34151458740234,-129.5094108581543,-307.859001159668,-142.31201171875,-348.4038019180298,-37.21794128417969,-203.560209274292,-39.21012878417969,-291.4647674560547,-40.58971405029297,-349.838604927063,-42.31403350830078,-397.3331880569458,8.466758728027344,-194.5752954483032,17.27428436279297,-276.1265087127685,22.23285675048828,-328.85225772857666,25.303688049316406,-376.3020515441895,51.82289123535156,-167.596435546875,88.5190200805664,-213.85364055633545,111.79737091064452,-247.16408729553223,130.72864532470703,-279.3002986907959,0
68,0.0,0.0,-66.54674530029297,-26.815624237060547,-124.93637084960938,-88.77805709838867,-168.9383316040039,-138.86149406433103,-214.38575744628903,-169.20164108276367,-87.02686309814453,-191.54385566711423,-114.53224182128906,-263.6081314086914,-132.38754272460938,-311.02355003356934,-144.77420806884766,-352.82464027404785,-38.78482818603516,-205.2207612991333,-42.1014404296875,-294.8095893859863,-43.146820068359375,-354.13434505462646,-44.05479431152344,-403.12731742858887,7.574272155761719,-195.7230520248413,16.10340118408203,-278.94893646240234,21.556625366210938,-332.5231075286865,25.13599395751953,-381.2181043624878,51.70196533203125,-168.06289672851562,87.95433044433594,-215.82451343536377,111.63291931152344,-250.1090383529663,130.66543579101562,-283.4995365142822,0
69,0.0,0.0,-67.95246124267578,-26.87190055847168,-126.14681243896484,-89.62984085083008,-170.5893898010254,-140.55015563964844,-217.2065544128418,-171.6295623779297,-88.12454223632812,-193.49804878234863,-115.56987762451172,-266.5913486480713,-133.79009246826172,-314.8036336898804,-146.6572380065918,-357.24260330200195,-39.218788146972656,-207.46556282043457,-42.25608825683594,-297.3738098144531,-43.02825927734375,-357.39489555358887,-43.73607635498047,-407.1382570266724,7.955055236816406,-198.1437635421753,16.622962951660156,-281.7093515396118,22.10151672363281,-335.7617712020874,25.553321838378903,-384.904990196228,53.22776794433594,-170.55338859558103,91.42120361328124,-219.7485065460205,116.04602813720705,-254.85474586486816,135.8056640625,-288.88917446136475,0
70,0.0,0.0,-68.17001342773438,-26.22745513916016,-127.27306365966795,-88.73059272766113,-172.35395431518555,-140.26948928833008,-219.339656829834,-171.79261207580566,-88.80012512207031,-193.4816551208496,-117.47364044189452,-268.1952381134033,-135.61508178710938,-317.8808641433716,-147.92903900146484,-361.3932180404663,-39.05372619628906,-207.8861904144287,-41.89731597900391,-299.7408056259155,-42.8692626953125,-360.24410247802734,-43.63727569580078,-410.50435066223145,8.5882568359375,-198.84515762329104,16.676864624023438,-283.8486385345459,20.995407104492188,-338.78100872039795,23.56147766113281,-388.7271881103516,54.289817810058594,-171.7599105834961,92.48397827148438,-220.54162502288816,117.12345123291016,-255.8046054840088,137.06817626953125,-289.99051094055176,0
71,0.0,0.0,-68.7906265258789,-27.260541915893555,-128.0742645263672,-89.31255340576172,-173.3317756652832,-140.36762237548828,-220.33784866333008,-171.96224212646484,-88.79241943359375,-194.71713066101077,-118.10630798339844,-269.36150550842285,-136.94015502929688,-319.11651134490967,-149.8585319519043,-362.8227138519287,-38.63071441650391,-209.3823194503784,-42.80364990234375,-300.94995975494385,-44.674224853515625,-361.0236597061157,-46.14845275878906,-411.4297199249268,9.874534606933594,-200.4895305633545,17.33966827392578,-286.08673095703125,21.201248168945312,-341.51588916778564,23.46908569335937,-392.13319301605225,56.67366027832031,-173.2788848876953,95.386962890625,-223.7060022354126,120.3957748413086,-260.41090965271,140.91053009033203,-295.9911060333252,0
72,0.0,0.0,-69.31529998779297,-27.933025360107425,-128.91265869140625,-90.83430290222168,-174.74126815795898,-142.38458633422852,-222.6848793029785,-174.84646797180176,-89.3862533569336,-196.739444732666,-118.54480743408205,-270.7264709472656,-137.72960662841797,-319.9961042404175,-150.97042083740234,-363.8028287887573,-39.14096832275391,-210.95473766326904,-42.485008239746094,-302.7876377105713,-43.44501495361328,-363.960485458374,-44.06379699707031,-415.25354862213135,9.214363098144531,-201.4292335510254,17.494125366210938,-287.061824798584,22.052536010742188,-342.44972705841064,24.68017578125,-392.9291582107544,56.05644226074219,-173.8433074951172,94.84630584716795,-225.90110778808597,120.382080078125,-263.49589347839355,140.96115112304688,-299.8719263076782,0
73,0.0,0.0,-70.10860443115234,-27.69484519958496,-129.92111206054688,-90.09587287902832,-175.2086639404297,-142.0358848571777,-222.94227600097656,-175.4359245300293,-90.67253112792967,-197.1860218048096,-120.01312255859376,-271.54489517211914,-138.9651870727539,-320.7673645019531,-151.39459609985352,-364.6657705307007,-40.1800537109375,-211.7242527008057,-44.56493377685547,-303.6507225036621,-46.143798828125,-364.0717220306397,-46.907501220703125,-414.8712587356568,8.621673583984375,-202.6747226715088,16.637840270996094,-289.1797971725464,21.71302795410156,-344.82011318206787,25.01384735107422,-395.6030559539795,56.01409912109375,-175.61522483825684,94.32281494140624,-228.27126502990723,119.9609375,-266.6468381881714,140.5331802368164,-303.73146057128906,0
74,0.0,0.0,-71.20819091796875,-26.87192916870117,-132.3159408569336,-89.05242919921875,-178.15324783325195,-141.0867404937744,-225.7712173461914,-173.73939514160156,-93.3536148071289,-196.0630989074707,-122.2646713256836,-271.0847997665405,-140.5904197692871,-320.7743310928345,-152.59445190429688,-364.7514867782593,-42.4957275390625,-210.377140045166,-46.5618896484375,-302.4987030029297,-48.14720153808594,-362.9467391967773,-49.0277099609375,-413.5135889053345,6.166305541992188,-201.2270736694336,15.116806030273438,-287.84388542175293,20.13195037841797,-344.4072103500366,23.08452606201172,-395.73652267456055,53.321380615234375,-174.37623023986816,92.46395111083984,-227.6297235488892,118.0582046508789,-266.06151580810547,138.2968521118164,-302.96220302581787,0
75,0.0,0.0,-71.45652770996094,-27.457351684570312,-132.74295806884766,-90.62928199768066,-178.53763580322266,-142.68465042114258,-225.9308242797852,-174.15836334228516,-92.18448638916016,-196.58483505249023,-121.80667877197266,-271.10652923583984,-140.2939796447754,-320.960054397583,-152.34832763671875,-364.743390083313,-41.05537414550781,-211.3963508605957,-45.32367706298828,-303.2258176803589,-47.23552703857422,-363.89134883880615,-48.41411590576172,-415.0563383102417,8.245506286621094,-202.70463466644287,16.5863037109375,-289.81565952301025,20.83316802978516,-345.9383726119995,23.693923950195312,-397.2222232818604,55.94440460205078,-175.74809074401855,96.79283142089844,-228.10009002685547,122.84896850585938,-266.4084720611572,143.85543823242188,-303.4562587738037,0
76,0.0,0.0,-72.02510833740234,-27.4764347076416,-133.38153839111328,-90.4397964477539,-180.0558090209961,-142.09593772888184,-228.309268951416,-173.76937866210938,-94.44293975830078,-198.2196807861328,-124.06566619873048,-273.4548854827881,-142.48233795166016,-324.068284034729,-154.19069290161133,-368.2812595367432,-42.85057067871094,-213.032341003418,-47.333106994628906,-304.82075214385986,-48.34171295166016,-364.891619682312,-48.652076721191406,-415.5480623245239,6.783409118652344,-204.18731689453125,15.709075927734377,-291.26445293426514,20.90293884277344,-347.173719406128,23.99452209472656,-398.1141042709351,55.117149353027344,-176.9464874267578,95.29911041259766,-230.523533821106,120.76309204101562,-268.8194274902344,140.8776092529297,-305.63419818878174,0
77,0.0,0.0,-70.64334869384766,-27.20223426818848,-131.13746643066406,-90.95741271972656,-176.70412063598633,-143.2497596740723,-224.3788719177246,-175.53460121154785,-90.99849700927734,-199.32326316833496,-120.26004791259766,-273.3007049560547,-138.75141143798828,-322.87960052490234,-150.22151947021484,-366.3427877426148,-39.01634216308594,-214.0827369689941,-43.459510803222656,-306.93121433258057,-45.10421752929688,-367.9366207122803,-45.51284790039063,-418.7453842163086,11.09100341796875,-205.0231504440308,20.02361297607422,-293.56404304504395,25.43994903564453,-349.88054752349854,29.1064453125,-400.9260606765747,59.87567901611328,-177.4021339416504,99.39830780029295,-232.2425651550293,125.18043518066406,-270.4303979873657,145.390625,-306.81650161743164,0
78,0.0,0.0,-72.457275390625,-26.23274803161621,-134.9553680419922,-89.7528076171875,-181.38181686401367,-142.59166717529297,-230.4251289367676,-174.7170352935791,-94.61776733398438,-198.96045684814453,-124.92301940917967,-274.25687313079834,-144.67086791992188,-324.8022222518921,-158.18767547607422,-369.15175437927246,-43.09276580810547,-214.365348815918,-47.438926696777344,-308.1445026397705,-48.40011596679688,-369.13697719573975,-48.9654541015625,-419.26116943359375,6.624107360839844,-205.30255794525144,15.146865844726562,-293.6282444000244,20.587387084960938,-349.1034936904907,23.788604736328125,-399.3891477584839,55.44689178466797,-177.6010036468506,94.0951919555664,-232.79096603393555,119.58484649658205,-271.1473846435547,139.5743179321289,-307.865309715271,0
79,0.0,0.0,-71.6455078125,-27.091541290283203,-134.05197143554688,-91.05053901672365,-180.41444778442383,-143.2785415649414,-229.676570892334,-174.55716133117676,-94.12452697753906,-198.4164047241211,-123.4487533569336,-274.54444885253906,-142.25749969482422,-325.5466318130493,-155.30410766601562,-370.8973217010498,-41.91818237304688,-213.8042449951172,-45.75447082519531,-312.30395793914795,-46.77059173583984,-379.7812557220459,-47.52010345458984,-437.0969295501709,7.831077575683594,-204.4850492477417,16.591529846191406,-293.4535503387451,22.28118896484375,-350.11691093444824,25.64300537109375,-401.7690753936768,56.95590972900391,-176.17037773132324,97.20989227294922,-231.19457244873047,123.2541275024414,-270.3320074081421,143.50261688232422,-308.2841491699219,0
80,0.0,0.0,-72.1535873413086,-26.93429946899414,-135.39180755615234,-90.84357261657716,-182.7307891845703,-143.15760612487793,-232.6309585571289,-173.6015224456787,-94.8501205444336,-197.8465175628662,-124.36172485351562,-274.71957206726074,-143.30303192138672,-325.4092311859131,-156.51872634887695,-370.1022577285767,-42.29454040527344,-213.9352226257324,-46.06884002685547,-310.3237581253052,-47.611122131347656,-373.994722366333,-49.64668273925781,-427.07024574279785,8.428459167480469,-206.2887954711914,16.676368713378906,-294.1399097442627,20.89191436767578,-350.0492334365845,22.638702392578125,-400.3934955596924,58.13007354736328,-180.07670402526855,101.04820251464844,-234.89521980285645,127.48157501220705,-274.26512718200684,148.32347869873047,-312.43067264556885,0
81,0.0,0.0,-71.52530670166016,-26.712512969970703,-134.83165740966797,-90.50745964050292,-182.04376220703125,-142.007417678833,-231.52313232421875,-172.3033905029297,-95.13175964355467,-195.99658012390137,-124.61181640625,-271.951117515564,-143.45836639404297,-323.13182830810547,-156.05669021606445,-367.9105424880981,-43.3730697631836,-211.9047975540161,-48.896446228027344,-306.8044853210449,-51.08188629150391,-369.4194889068604,-52.29995727539063,-421.1100053787232,6.896514892578125,-204.328293800354,14.212074279785156,-291.3168239593506,18.15254211425781,-347.12958812713623,20.39936065673828,-397.1919822692871,56.07646942138672,-178.7856101989746,96.5691375732422,-233.1303977966309,122.85724639892578,-271.9760799407959,144.09076690673828,-309.3307828903198,0
